product,reviewer,city,state,rating,review,review_type
Black Pepper + Garam Masala + Coriander,Sample Customer 048,Surat,Gujarat,5,"The aroma was noticeable as soon as I opened the pack. I liked having three commonly used spices in one order. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 049,Bhubaneswar,Odisha,4,"Bought this along with a few other Dishu products. I liked having three commonly used spices in one order. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 050,Coimbatore,Tamil Nadu,5,"This has become a regular item in my kitchen. The flavours work nicely together without making dishes taste too strong. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 051,Amritsar,Punjab,5,"The flavour is quite natural and not overpowering. A practical combo for curries, pulao and everyday masalas. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 052,Noida,Uttar Pradesh,5,"The flavour is quite natural and not overpowering. A practical combo for curries, pulao and everyday masalas. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 053,Ahmedabad,Gujarat,5,"Tried this for the first time and the quality surprised me. The flavours work nicely together without making dishes taste too strong. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 054,Kolkata,West Bengal,5,"The taste felt balanced in the dishes I made. I liked having three commonly used spices in one order. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 055,Chennai,Tamil Nadu,3,I was mainly looking for a fresh spice and this did the job. I liked having three commonly used spices in one order. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 056,Raipur,Chhattisgarh,4,"The pack was properly sealed and easy to store. A practical combo for curries, pulao and everyday masalas. I would be comfortable buying this again.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 057,Gurugram,Haryana,5,The aroma was noticeable as soon as I opened the pack. The flavours work nicely together without making dishes taste too strong. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 058,Srinagar,Jammu & Kashmir,5,"I have been using this in everyday cooking and it has worked well. The flavours work nicely together without making dishes taste too strong. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 059,Bhopal,Madhya Pradesh,5,This has become a regular item in my kitchen. I liked having three commonly used spices in one order. Would consider ordering it again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 060,Hyderabad,Telangana,5,The pack was properly sealed and easy to store. I liked having three commonly used spices in one order. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 061,Goa,Goa,5,Tried this for the first time and the quality surprised me. The flavours work nicely together without making dishes taste too strong. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 062,New Delhi,Delhi,5,"I was mainly looking for a fresh spice and this did the job. I liked having three commonly used spices in one order. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 063,Jammu,Jammu & Kashmir,4,Packaging was neat and the product reached me in good condition. The flavours work nicely together without making dishes taste too strong. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 064,Indore,Madhya Pradesh,5,"Packaging was neat and the product reached me in good condition. I liked having three commonly used spices in one order. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 065,Bengaluru,Karnataka,5,The flavour is quite natural and not overpowering. The flavours work nicely together without making dishes taste too strong. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 066,Visakhapatnam,Andhra Pradesh,3,"Packaging was neat and the product reached me in good condition. A practical combo for curries, pulao and everyday masalas. Happy with the first order.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 067,Jodhpur,Rajasthan,5,"Bought this along with a few other Dishu products. A practical combo for curries, pulao and everyday masalas. It worked nicely in home-style cooking.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 068,Shimla,Himachal Pradesh,5,"Good option for everyday Indian cooking. I liked having three commonly used spices in one order. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 069,Nagpur,Maharashtra,5,This has become a regular item in my kitchen. I liked having three commonly used spices in one order. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 070,Guwahati,Assam,4,Tried this for the first time and the quality surprised me. The flavours work nicely together without making dishes taste too strong. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 071,Vijayawada,Andhra Pradesh,5,"Good option for everyday Indian cooking. A practical combo for curries, pulao and everyday masalas. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 072,Jaipur,Rajasthan,5,Bought this along with a few other Dishu products. I liked having three commonly used spices in one order. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 073,Dehradun,Uttarakhand,5,This has become a regular item in my kitchen. I liked having three commonly used spices in one order. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 074,Pune,Maharashtra,5,"Good option for everyday Indian cooking. A practical combo for curries, pulao and everyday masalas. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 075,Patna,Bihar,5,"The aroma was noticeable as soon as I opened the pack. A practical combo for curries, pulao and everyday masalas. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 076,Thiruvananthapuram,Kerala,5,Bought this along with a few other Dishu products. The flavours work nicely together without making dishes taste too strong. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 077,Chandigarh,Chandigarh,3,I was mainly looking for a fresh spice and this did the job. The flavours work nicely together without making dishes taste too strong. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 078,Varanasi,Uttar Pradesh,5,Tried this for the first time and the quality surprised me. I liked having three commonly used spices in one order. It worked nicely in home-style cooking.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 079,Mumbai,Maharashtra,5,"I have been using this in everyday cooking and it has worked well. A practical combo for curries, pulao and everyday masalas. I would be comfortable buying this again.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 080,Ranchi,Jharkhand,5,Good option for everyday Indian cooking. I liked having three commonly used spices in one order. I would be comfortable buying this again.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 081,Kochi,Kerala,5,The taste felt balanced in the dishes I made. The flavours work nicely together without making dishes taste too strong. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 082,Ludhiana,Punjab,5,Bought this along with a few other Dishu products. I liked having three commonly used spices in one order. Used it in dal and sabzi and liked the result.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 083,Lucknow,Uttar Pradesh,5,"Good option for everyday Indian cooking. I liked having three commonly used spices in one order. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 084,Surat,Gujarat,4,Bought this along with a few other Dishu products. I liked having three commonly used spices in one order. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 085,Bhubaneswar,Odisha,5,Good option for everyday Indian cooking. I liked having three commonly used spices in one order. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 086,Coimbatore,Tamil Nadu,5,"I liked the freshness of the powder. I liked having three commonly used spices in one order. So far, a good experience.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 087,Amritsar,Punjab,5,I was mainly looking for a fresh spice and this did the job. The flavours work nicely together without making dishes taste too strong. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 088,Noida,Uttar Pradesh,3,"Bought this along with a few other Dishu products. A practical combo for curries, pulao and everyday masalas. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 089,Ahmedabad,Gujarat,5,Packaging was neat and the product reached me in good condition. I liked having three commonly used spices in one order. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 090,Kolkata,West Bengal,5,"The flavour is quite natural and not overpowering. A practical combo for curries, pulao and everyday masalas. Used it in dal and sabzi and liked the result.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 091,Chennai,Tamil Nadu,4,The pack was properly sealed and easy to store. The flavours work nicely together without making dishes taste too strong. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 092,Raipur,Chhattisgarh,5,I have been using this in everyday cooking and it has worked well. I liked having three commonly used spices in one order. The quality felt consistent across the pack.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 093,Gurugram,Haryana,5,I was mainly looking for a fresh spice and this did the job. I liked having three commonly used spices in one order. Happy with the first order.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 094,Srinagar,Jammu & Kashmir,5,"Packaging was neat and the product reached me in good condition. A practical combo for curries, pulao and everyday masalas. Used it in dal and sabzi and liked the result.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 095,Bhopal,Madhya Pradesh,5,"This has become a regular item in my kitchen. A practical combo for curries, pulao and everyday masalas. Overall, a pleasant purchase.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper + Garam Masala + Coriander,Sample Customer 096,Hyderabad,Telangana,5,"I liked the freshness of the powder. The flavours work nicely together without making dishes taste too strong. Simple product, good flavour, and useful for daily meals.",SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
Black Pepper Powder,Sample Customer 001,Srinagar,Jammu & Kashmir,5,The taste felt balanced in the dishes I made. A little was enough to give soups and curries a good kick. Good addition to the kitchen shelf.,SYNTHETIC SAMPLE — NOT A REAL CUSTOMER REVIEW
